id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
9.90737E+17,https://twitter.com/KARMArie88/status/990737430033649664,Sun Apr 29 23:39:44 +0000 2018,2018-04-29 23:39:44+00:00,KARMArie88,RT @georgeblack1996: @michelleisawolf You're amazing!!! Well done!! 👍👍👍 Forget what all of those brainwashed Trump supporters think. Litera…,retweet,,,,,0,,,,en,,,1,9.90734E+17,georgeblack1996,781443577,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2883233853,Tue Nov 18 22:46:54 +0000 2014,FALSE,RT 4 animals #BanTrophyHunting #BanCubPetting #EmptyTheCages #BoycottTheCircus #AdoptDontShop #RacingExtinction I stand 4Ever w/ Kevin Richardson #LionWhisperer,7706,1156,918,9,Mdl O Nowhere/2ft frm Hell USA,BornFree LiveFree,29709,Central Time (US & Canada),,FALSE
9.90737E+17,https://twitter.com/D3pl0rab3l/status/990737429085569025,Sun Apr 29 23:39:44 +0000 2018,2018-04-29 23:39:44+00:00,D3pl0rab3l,@michelleisawolf Seeing this attached article makes a lot is sense after seeing your classless #WHCD  appearance! https://t.co/00FgHRE1MQ,reply,,WHCD,https://twitter.com/D3pl0rab3l/status/990737429085569025/photo/1,,0,michelleisawolf,9.9061E+17,267856525,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.17614E+17,Sat Jan 07 06:10:21 +0000 2017,FALSE,Driving my Mustang GT is my Therapy! 🇺🇸 Donald Trump is my President! 🇺🇸 Father of a US Marine! 🇺🇸 Independent Voter!,12210,1120,1550,3,United States,Phawks,3064,,,FALSE
9.90737E+17,https://twitter.com/kbe204/status/990737428980944898,Sun Apr 29 23:39:44 +0000 2018,2018-04-29 23:39:44+00:00,kbe204,RT @blp3: @michelleisawolf @netflix #Boycott @michelleisawolf  @netflix and “The Break With Michelle Wolf”. Do not support this nasty woman…,retweet,,Boycott,,,0,,,,en,,,11,9.90569E+17,blp3,14189931,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",274753028,Wed Mar 30 23:55:54 +0000 2011,FALSE,USA citizen. God is my understanding. Jesus is my heart of Love. Peace and Goodwill to all. ⚘🌷God bless the USA. Trump is my President! ⚘🌷🕇,1119,3139,4265,2,,Belinda King,25952,,,FALSE
9.90737E+17,https://twitter.com/brandoschoepke/status/990737418583076864,Sun Apr 29 23:39:42 +0000 2018,2018-04-29 23:39:42+00:00,brandoschoepke,@michelleisawolf watching your act #WHCD was amazing! Best thing that has happened in politics in years.  Brought a smile to my face.,original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",905513132,Fri Oct 26 07:44:10 +0000 2012,FALSE,,0,13,101,0,,brandon schoepke,19,,,FALSE
9.90737E+17,https://twitter.com/thetwingod/status/990737385410519040,Sun Apr 29 23:39:34 +0000 2018,2018-04-29 23:39:34+00:00,thetwingod,@michelleisawolf amazing! hilarious and honest! &lt;3 &lt;3 &lt;3 in love! #WHCD #whcd2018,original,,WHCD whcd2018,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",8.73742E+17,Sun Jun 11 03:20:26 +0000 2017,FALSE,,11,2,4,0,,TYPO,28,Pacific Time (US & Canada),,FALSE
9.90737E+17,https://twitter.com/jamesclinton81/status/990737173723930625,Sun Apr 29 23:38:43 +0000 2018,2018-04-29 23:38:43+00:00,jamesclinton81,@michelleisawolf you were amazing last night. Telling the truth in a comedic and pointed way. Loved the “ maybe she born with it maybe it’s lies” I was dying. Keep pressing boundaries #whcd #FirstAmendmant #TruthHurts,original,,whcd FirstAmendmant TruthHurts,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",366868889,Fri Sep 02 23:56:59 +0000 2011,FALSE,HR Professional in the WNY area.,89,30,283,0,,James Kil,93,Eastern Time (US & Canada),,FALSE
9.90737E+17,https://twitter.com/JonasSteinberg/status/990737151624007680,Sun Apr 29 23:38:38 +0000 2018,2018-04-29 23:38:38+00:00,JonasSteinberg,"@michelleisawolf got damn I am proud of you for not giving af and letting those assholes, including all of these apologist sellout journalists know what TIME IT IS.  Gurl you are a beastress!!! #WHCD",original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",316055941,Sun Jun 12 21:42:01 +0000 2011,FALSE,༼ つ ◕_◕ ༽つ,272,25,57,0,"Fuck off, lol",Jonas Steinberg,1086,,http://jonassteinberg.me/,FALSE
9.90737E+17,https://twitter.com/debra_bonanno/status/990737034758295552,Sun Apr 29 23:38:10 +0000 2018,2018-04-29 23:38:10+00:00,debra_bonanno,RT @blp3: @michelleisawolf @netflix #Boycott @michelleisawolf  @netflix and “The Break With Michelle Wolf”. Do not support this nasty woman…,retweet,,Boycott,,,0,,,,en,,,11,9.90569E+17,blp3,14189931,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1566572072,Wed Jul 03 19:57:39 +0000 2013,FALSE,Texan. Trump supporter. Love Crimson Tide No lists!!! #MAGA #TrumpTrain,155878,9915,10903,117,,debra,152395,,,FALSE
9.90737E+17,https://twitter.com/ValGalantePhD/status/990736994585137152,Sun Apr 29 23:38:01 +0000 2018,2018-04-29 23:38:01+00:00,ValGalantePhD,@michelleisawolf  You were funny and fearless at the #WHCD  I applaud you,original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",32655131,Fri Apr 17 23:22:33 +0000 2009,FALSE,"Lic Clinical Psychologist, author of Finding Your Way: Lessons..., The Way of Yeshua, Spirit Manifested, Why Do You Cry?, & The Dog Who Was Afraid of Feathers",2240,161,57,21,"Las Vegas, NV",Valerie Galante PhD,4921,Eastern Time (US & Canada),https://www.drvaleriegalante.com,FALSE
9.90737E+17,https://twitter.com/ChrisLe56509235/status/990736773306310658,Sun Apr 29 23:37:08 +0000 2018,2018-04-29 23:37:08+00:00,ChrisLe56509235,RT @blp3: @michelleisawolf @netflix #Boycott @michelleisawolf  @netflix and “The Break With Michelle Wolf”. Do not support this nasty woman…,retweet,,Boycott,,,0,,,,en,,,11,9.90569E+17,blp3,14189931,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",9.55254E+17,Mon Jan 22 01:41:23 +0000 2018,TRUE,,931,27,22,0,,Chris Lee,1100,,,FALSE
9.90737E+17,https://twitter.com/NormDeguere/status/990736685389447168,Sun Apr 29 23:36:47 +0000 2018,2018-04-29 23:36:47+00:00,NormDeguere,RT @LORD_reliquary: @michelleisawolf @JackPosobiec An uglier version of rachel dolezal and DW schultz were hybridized and gave a lackluster…,retweet,,,,,0,,,,en,,,1,9.90737E+17,LORD_reliquary,7.38203E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8.13021E+17,Sun Dec 25 14:00:03 +0000 2016,FALSE,"#America, #NRA, #1A, #2A, #4A, #5A, #6A, #10A, #MAGA, #PROLIFE #FAKENEWS, #CATS, #CHRISTIAN, Liberals Are Nazis",17745,924,2147,17,America,Norm Deguere,15998,,,FALSE
9.90737E+17,https://twitter.com/Jamierodr10/status/990736640208351233,Sun Apr 29 23:36:36 +0000 2018,2018-04-29 23:36:36+00:00,Jamierodr10,RT @blp3: @michelleisawolf @netflix #Boycott @michelleisawolf  @netflix and “The Break With Michelle Wolf”. Do not support this nasty woman…,retweet,,Boycott,,,0,,,,en,,,11,9.90569E+17,blp3,14189931,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3353061012,Wed Aug 26 22:51:25 +0000 2015,FALSE,"Proud Female Army Retiree,Trump supporter! Veteransfortrump #MAGA followed by @genflynn @cvpayne @CharlieKirk11 @scaramucci @WayneDupreeshow @DineshDSouza",160596,27217,11631,49,Georgia,JamieR,82912,,,FALSE
9.90737E+17,https://twitter.com/LORD_reliquary/status/990736614791024641,Sun Apr 29 23:36:30 +0000 2018,2018-04-29 23:36:30+00:00,LORD_reliquary,"@michelleisawolf @JackPosobiec An uglier version of rachel dolezal and DW schultz were hybridized and gave a lackluster performance at the #whcd. I dont care, she works for the daily show. We going to pretend she is ""relevant?""",reply,,whcd,,,1,michelleisawolf,4.55461E+17,267856525,en,,,1,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7.38203E+17,Thu Jun 02 02:58:31 +0000 2016,FALSE,i do drive-bys on SJW and Liberal rants and boost infowars. ATTACKING RUSSIA IS RETARDED.,17298,336,657,27,"Maine, USA",🐤be good,22792,Pacific Time (US & Canada),http://www.infowars.com/,FALSE
9.90737E+17,https://twitter.com/NormDeguere/status/990736593098084352,Sun Apr 29 23:36:25 +0000 2018,2018-04-29 23:36:25+00:00,NormDeguere,@michelleisawolf @JackPosobiec I heard you like dogs... #sickpuppy #WHCD,reply,,sickpuppy WHCD,,,5,michelleisawolf,4.55461E+17,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8.13021E+17,Sun Dec 25 14:00:03 +0000 2016,FALSE,"#America, #NRA, #1A, #2A, #4A, #5A, #6A, #10A, #MAGA, #PROLIFE #FAKENEWS, #CATS, #CHRISTIAN, Liberals Are Nazis",17745,924,2147,17,America,Norm Deguere,15998,,,FALSE
9.90736E+17,https://twitter.com/CTalmon/status/990736394673967104,Sun Apr 29 23:35:38 +0000 2018,2018-04-29 23:35:38+00:00,CTalmon,"@michelleisawolf The 1st time a redhead was given an open mic in front of room filled with politicians was 460 years ago. April 29, Parliament passed the Act. 
#MichelleWolf #WHCD #UniformityAct1558 #Elizabeth 

https://t.co/Y3esKdBjg5",reply,,MichelleWolf WHCD UniformityAct1558 Elizabeth,,https://youtu.be/Owumbz0yl8U,0,michelleisawolf,9.90484E+17,267856525,en,,FALSE,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",285587259,Thu Apr 21 12:37:53 +0000 2011,FALSE,"Thank You @TwitterSupport  .RT Puns,snark, satire are expressly my own & not endorsement. FNL alum",17057,679,2171,2,From Texas,CTalmon,6320,Central Time (US & Canada),,FALSE
9.90736E+17,https://twitter.com/ImmoralReport/status/990736244597448704,Sun Apr 29 23:35:02 +0000 2018,2018-04-29 23:35:02+00:00,ImmoralReport,"RT @JohhnyBG00d: @michelleisawolf You are NOT funny! Your attempt at a roast fell flat and just showed the mean spirit of the News Media.
@…",retweet,,,,,0,,,,en,,,2,9.90736E+17,JohhnyBG00d,3267591223,"<a href=""http://www.stopmadness.com"" rel=""nofollow"">StopMadness</a>",3376927462,Wed Jul 15 04:38:16 +0000 2015,FALSE,#StopAbortion #StopIllegalAliens #NoAmnesty #DeportThemAll #BuildTheWall #SecureTheBorder #StopCommonCore #NoLibtards #StopGayMarriage #HillaryForPrison,2707,19190,3654,1589,,StopTheMadness,789604,,,FALSE
9.90736E+17,https://twitter.com/mhadaegh/status/990736111172337664,Sun Apr 29 23:34:30 +0000 2018,2018-04-29 23:34:30+00:00,mhadaegh,"@michelleisawolf Michelle, you are a hero and a national treasure! Don't ever back down from the right wing snow flake trolls. #WHCD.",reply,,WHCD,,,0,michelleisawolf,9.9061E+17,267856525,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",40184723,Fri May 15 05:37:25 +0000 2009,FALSE,,667,26,68,0,,Maz H,299,Tehran,,FALSE
9.90736E+17,https://twitter.com/JohhnyBG00d/status/990735745265557504,Sun Apr 29 23:33:03 +0000 2018,2018-04-29 23:33:03+00:00,JohhnyBG00d,"@michelleisawolf You are NOT funny! Your attempt at a roast fell flat and just showed the mean spirit of the News Media.
@realDonaldTrump made the right decision to speak to True Americans.
You should not drink while taking your Meds #LiberalismIsAMentalD",original,,LiberalismIsAMentalDisorder WHCD,https://twitter.com/JohhnyBG00d/status/990735745265557504/photo/1,,3,michelleisawolf,,267856525,en,,FALSE,2,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3267591223,Sat Jul 04 00:36:39 +0000 2015,FALSE,"A True Believer in the Bill of Rights. We all Stand Together or Hang Separately. You have to think anyway, so why not think big? -Donald J Trump (~)};}*",2478,267,659,2,"Oregon, USA",JohhnyBGood,2814,Pacific Time (US & Canada),,FALSE
9.90735E+17,https://twitter.com/mateofalcone/status/990735320672096256,Sun Apr 29 23:31:22 +0000 2018,2018-04-29 23:31:22+00:00,mateofalcone,@michelleisawolf is the best thing that the #WHCD has ever brought into my life. https://t.co/jUrwa0CfxE,quote,,WHCD,,https://twitter.com/CNN/status/990735020489887745,0,michelleisawolf,,267856525,en,,FALSE,0,9.90735E+17,CNN,759251,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",24703031,Mon Mar 16 14:59:29 +0000 2009,FALSE,"New father, long time geek wasting too much time on games, movies, and gadgets.",1250,125,498,3,"Massachusetts, US",Matthew G. Woodard,1848,Eastern Time (US & Canada),http://woodardblog.com,FALSE
9.90735E+17,https://twitter.com/FrankGordonArch/status/990734917922447361,Sun Apr 29 23:29:46 +0000 2018,2018-04-29 23:29:46+00:00,FrankGordonArch,"@michelleisawolf Ms. Wolf, all I know to say after what transpired last night at the #WHCD and how you attacked @SarahHuckabee is I hope you find Jesus and that someone gives you a thesaurus.",reply,,WHCD,,,0,michelleisawolf,9.9061E+17,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",356596114,Wed Aug 17 02:44:40 +0000 2011,FALSE,Resourcefully combining Today's Architecture with Tomorrow's Technology.,606,300,1364,7,"Knoxville, Tennessee",Frank Gordon,1062,America/New_York,,FALSE
9.90735E+17,https://twitter.com/LafontaineMax/status/990734713584259073,Sun Apr 29 23:28:57 +0000 2018,2018-04-29 23:28:57+00:00,LafontaineMax,@michelleisawolf Crushed it at the #WHCD.  We love you in #CANADA,original,,WHCD CANADA,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2638397303,Tue Jun 24 18:51:58 +0000 2014,FALSE,"Activism, Human Rights, Unionist, NDP, CUPE",1395,85,168,6,Canada,Mad Max,1480,,,FALSE
9.90735E+17,https://twitter.com/JennyLHansen/status/990734626690920448,Sun Apr 29 23:28:36 +0000 2018,2018-04-29 23:28:36+00:00,JennyLHansen,@michelleisawolf I’d love to see you add this to your routine for next year’s #WHCD https://t.co/lr0XeglSNU,original,,WHCD,,https://youtu.be/WDMn6qeYiFo,0,michelleisawolf,,267856525,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",307392908,Sun May 29 15:14:23 +0000 2011,FALSE,,429,195,301,1,,Jenny Hansen,666,Pacific Time (US & Canada),,FALSE
9.90734E+17,https://twitter.com/SunshineLK10/status/990734488736026624,Sun Apr 29 23:28:03 +0000 2018,2018-04-29 23:28:03+00:00,SunshineLK10,RT @equitybroker_dk: @michelleisawolf is a loser! 👇👇😆😆 #WHCD https://t.co/0SPhuMRQBN,retweet,,WHCD,,https://twitter.com/sunshinelk10/status/990714178091528192,0,,,,en,,FALSE,1,9.90731E+17,equitybroker_dk,203256264,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7.84818E+17,Sat Oct 08 18:08:41 +0000 2016,FALSE,"Loving God, Family, Friends, Country, and Life!  Only gets real news from OAN network - no propaganda here! 
#Trump2020 🇺🇸 Proud to support President Trump 😎",44705,4666,3270,3,"Florida, USA",🌟Lindy Kay🌟,15631,Eastern Time (US & Canada),,FALSE
9.90734E+17,https://twitter.com/georgeblack1996/status/990734330032017408,Sun Apr 29 23:27:25 +0000 2018,2018-04-29 23:27:25+00:00,georgeblack1996,@michelleisawolf You're amazing!!! Well done!! 👍👍👍 Forget what all of those brainwashed Trump supporters think. Literally every single one of them are idiots. That was great!  😅😅😅😅 #WHCD #MichelleWolf @realDonaldTrump @Trump @POTUS #T,original,,WHCD MichelleWolf Trumpville TrumpSupporters,,,1,michelleisawolf,,267856525,en,,,1,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",781443577,Sun Aug 26 01:19:43 +0000 2012,FALSE,Graphic Design. Photography. Future Californian. Good Vibes Only.✌🕶,1929,134,259,3,United States,George Bailey Black,1734,Central Time (US & Canada),,FALSE
9.90734E+17,https://twitter.com/By_SJD/status/990734188138713089,Sun Apr 29 23:26:52 +0000 2018,2018-04-29 23:26:52+00:00,By_SJD,@michelleisawolf whatever you do don't do what so many others have done in the Era of Trump. DO NOT APOLOGIZE #WHCD,original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",260331842,Thu Mar 03 17:34:48 +0000 2011,FALSE,Writer📒/TV & Film critic🎭/Avid TV Watcher📺/Amateur Historian⌛/Pet Sitter🐾 -What I really want to do is DIRECT 🎬🎥 JSS 190/246  917/996 🌊,9237,1679,4968,37,Somewhere I don't want to be,Sarah Joan,5154,Eastern Time (US & Canada),http://sarahwatches4u.blogspot.com,FALSE
9.90734E+17,https://twitter.com/ijoewright_86/status/990733920454041601,Sun Apr 29 23:25:48 +0000 2018,2018-04-29 23:25:48+00:00,ijoewright_86,"@michelleisawolf TOTALLY DELIVERED at this #WHCD &amp; to think of it, she got REPUBLICANS to help ROAST #DonaldTrump which is #MVP WORTHY if you ask me, matter fact PRESIDENTIAL 💀💀💀
 (Insert @BarackObama Mic Drop)👇🏾 https://t.co/FMF5TnRCdo",original,,WHCD DonaldTrump MVP,https://twitter.com/ijoewright_86/status/990733920454041601/photo/1,,0,michelleisawolf,,267856525,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2312532377,Wed Jan 29 19:13:31 +0000 2014,FALSE,"#4rMDaJourNaL INC. 

JESUS 1st!!! Genius SONGWRITER, Top Of The Line Producer, Poetic, Entrepreneur, Mentor

Booking & Contact info :
4rmjinc@gmail.com ⌚",6270,1517,2861,24,"Virginia Beach, VA",@ijoewright86,7815,,https://www.facebook.com/4rMDaJouRnaLInc,FALSE
9.90734E+17,https://twitter.com/pms221969/status/990733870109732864,Sun Apr 29 23:25:36 +0000 2018,2018-04-29 23:25:36+00:00,pms221969,@michelleisawolf Spoke Nothing But Truth. Something #SarahSanders &amp; #ComplicitGOP Know Nothing About! You've Tried To Normalize Lying &amp; Criticizing Other's. You Can Dish It Out But As A Narcisst You Can't Take It! #TheResistance #WHCD #SundayMorni,quote,,SarahSanders ComplicitGOP TheResistance WHCD SundayMorning,,https://twitter.com/realDonaldTrump/status/990557728752926725,1,michelleisawolf,,267856525,en,,FALSE,0,9.90558E+17,realDonaldTrump,25073877,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7.74918E+17,Sun Sep 11 10:29:13 +0000 2016,FALSE,Recovering Addict W/27 Months Clean. Proud Mom Of 2 Amazing Sons & Grandma Of 2 Terrific Kids! #ProudArmyMom #TheResistance #MuellerMAGA #Resist #Cult45,130911,2326,946,35,"Knoxville, TN.",Pamela Millsaps,101279,,,FALSE
9.90734E+17,https://twitter.com/TerrellDLewis/status/990733817781608448,Sun Apr 29 23:25:23 +0000 2018,2018-04-29 23:25:23+00:00,TerrellDLewis,"RT @bell96: @michelleisawolf #WHCD
Rock on! You were outstanding! Yes, we need humor, raunchy women humor. Thank you!!!

#TrumpIsSoBroke th…",retweet,,WHCD TrumpIsSoBroke,,,0,,,,en,,,6,9.90422E+17,bell96,15768967,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",21954033,Thu Feb 26 01:45:26 +0000 2009,FALSE,Conservative Christianity is an Anti-Gospel.,2110,20545,19477,472,"Loves Park, IL",Terrell D. Lewis,126711,America/Chicago,,FALSE
